"AWL_ID","EVENT_ID","RACE_CODE","SCALLOP_NUMBER","SCAL_SIZE_CLASS","CLAPPER","AGE_STRUCTURE_COLLECTED","WHOLE_WT_GRAMS","SHELL_WORM_SW","SHELL_HEIGHT_MM","SEX_SW","SCAL_GONAD_COND","MUD_BLISTER_SW","MEAT_CONDITION_SW","MEAT_WEIGHT_GRAMS","D1_SW","D2_SW","D3_SW","CRAB_NUM","BIOLOGICAL_WIDTH_MM","SHELL_CONDITION_SW","CONDITION_SW","SAMPLE_TYPE","SAMPLER","BASKET_ID"
130624,"2016D02009","74120","89","2","",,,,23.000000,,,,,,"0",,,,,,,"1","QTS",
130625,"2016D02009","74120","90","2","",,,,23.000000,,,,,,"0",,,,,,,"1","QTS",
130626,"2016D02010","74120","31","1","",,,,119.000000,,,,,,"0",,,,,,,"1","QTS",
130627,"2016D02010","74120","32","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130628,"2016D02010","74120","33","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130629,"2016D02010","74120","34","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130630,"2016D02010","74120","35","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130631,"2016D02010","74120","36","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130632,"2016D02010","74120","37","1","",,,,115.000000,,,,,,"0",,,,,,,"1","QTS",
130633,"2016D02010","74120","38","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130634,"2016D02010","74120","39","1","",,,,120.000000,,,,,,"0",,,,,,,"1","QTS",
130635,"2016D02010","74120","40","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130636,"2016D02010","74120","41","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130637,"2016D02010","74120","42","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130638,"2016D02010","74120","43","1","",,,,119.000000,,,,,,"0",,,,,,,"1","QTS",
130639,"2016D02010","74120","44","1","",,,,117.000000,,,,,,"1",,,,,,,"1","QTS",
130640,"2016D02010","74120","45","1","",,,,117.000000,,,,,,"0",,,,,,,"1","QTS",
130641,"2016D02010","74120","46","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130642,"2016D02010","74120","47","1","",,,,114.000000,,,,,,"0",,,,,,,"1","QTS",
130643,"2016D02010","74120","48","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130644,"2016D02010","74120","49","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130645,"2016D02010","74120","50","1","",,,,115.000000,,,,,,"0",,,,,,,"1","QTS",
130646,"2016D02010","74120","51","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130647,"2016D02010","74120","52","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130648,"2016D02010","74120","53","1","",,,,115.000000,,,,,,"1",,,,,,,"1","QTS",
130649,"2016D02010","74120","54","1","",,,,96.000000,,,,,,"0",,,,,,,"1","QTS",
130650,"2016D02010","74120","55","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130651,"2016D02010","74120","56","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130652,"2016D02010","74120","57","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130653,"2016D02010","74120","58","1","",,,,116.000000,,,,,,"5",,,,,,,"1","QTS",
130654,"2016D02010","74120","59","1","",,,,119.000000,,,,,,"0",,,,,,,"1","QTS",
130655,"2016D02010","74120","60","1","",,,,106.000000,,,,,,"5",,,,,,,"1","QTS",
130656,"2016D02010","74120","61","2","",,,,60.000000,,,,,,"0",,,,,,,"1","QTS",
130657,"2016D02010","74120","62","2","",,,,27.000000,,,,,,"0",,,,,,,"1","QTS",
130658,"2016D02010","74120","63","2","",,,,24.000000,,,,,,"0",,,,,,,"1","QTS",
130659,"2016D02010","74120","64","2","",,,,18.000000,,,,,,"0",,,,,,,"1","QTS",
130660,"2016D02010","74120","65","2","",,,,23.000000,,,,,,"0",,,,,,,"1","QTS",
130661,"2016D02010","74120","66","2","",,,,25.000000,,,,,,"0",,,,,,,"1","QTS",
130662,"2016D02010","74120","67","2","",,,,27.000000,,,,,,"0",,,,,,,"1","QTS",
130663,"2016D02010","74120","68","2","",,,,46.000000,,,,,,"0",,,,,,,"1","QTS",
130664,"2016D02010","74120","69","2","",,,,46.000000,,,,,,"0",,,,,,,"1","QTS",
130665,"2016D02010","74120","70","2","",,,,22.000000,,,,,,"0",,,,,,,"1","QTS",
130666,"2016D02010","74120","71","2","",,,,24.000000,,,,,,"0",,,,,,,"1","QTS",
130667,"2016D02010","74120","72","2","",,,,28.000000,,,,,,"0",,,,,,,"1","QTS",
130668,"2016D02011","74120","31","1","",,,,107.000000,,,,,,"0",,,,,,,"1","QTS",
130669,"2016D02011","74120","32","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130670,"2016D02011","74120","33","1","",,,,141.000000,,,,,,"0",,,,,,,"1","QTS",
130671,"2016D02017","74120","31","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130672,"2016D02017","74120","32","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130673,"2016D02017","74120","33","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130674,"2016D02017","74120","34","1","",,,,111.000000,,,,,,"0",,,,,,,"1","QTS",
130675,"2016D02017","74120","35","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130676,"2016D02017","74120","36","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130677,"2016D02017","74120","37","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130678,"2016D02017","74120","38","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130679,"2016D02017","74120","39","1","",,,,123.000000,,,,,,"0",,,,,,,"1","QTS",
130680,"2016D02017","74120","40","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130681,"2016D02017","74120","41","1","",,,,125.000000,,,,,,"0",,,,,,,"1","QTS",
130682,"2016D02017","74120","42","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130683,"2016D02017","74120","43","1","",,,,117.000000,,,,,,"0",,,,,,,"1","QTS",
130684,"2016D02017","74120","44","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130685,"2016D02017","74120","45","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130686,"2016D02017","74120","46","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130687,"2016D02017","74120","47","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130688,"2016D02017","74120","48","1","",,,,113.000000,,,,,,"1",,,,,,,"1","QTS",
130689,"2016D02017","74120","49","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130690,"2016D02017","74120","50","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130691,"2016D02017","74120","51","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130692,"2016D02017","74120","52","1","",,,,118.000000,,,,,,"0",,,,,,,"1","QTS",
130693,"2016D02017","74120","53","1","",,,,119.000000,,,,,,"0",,,,,,,"1","QTS",
130694,"2016D02017","74120","54","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130695,"2016D02017","74120","55","1","",,,,113.000000,,,,,,"0",,,,,,,"1","QTS",
130696,"2016D02017","74120","56","1","",,,,122.000000,,,,,,"0",,,,,,,"1","QTS",
130697,"2016D02017","74120","57","1","",,,,116.000000,,,,,,"0",,,,,,,"1","QTS",
130698,"2016D02017","74120","58","1","",,,,114.000000,,,,,,"0",,,,,,,"1","QTS",
130699,"2016D02017","74120","59","1","",,,,123.000000,,,,,,"1",,,,,,,"1","QTS",
130700,"2016D02017","74120","60","1","",,,,121.000000,,,,,,"1",,,,,,,"1","QTS",
130701,"2016D02018","74120","31","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130702,"2016D02018","74120","32","1","",,,,149.000000,,,,,,"0",,,,,,,"1","QTS",
130703,"2016D02018","74120","33","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130704,"2016D02019","74120","31","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130705,"2016D02019","74120","32","1","",,,,146.000000,,,,,,"0",,,,,,,"1","QTS",
130706,"2016D02019","74120","33","1","",,,,134.000000,,,,,,"5",,,,,,,"1","QTS",
130707,"2016D02019","74120","34","1","",,,,132.000000,,,,,,"1",,,,,,,"1","QTS",
130708,"2016D02019","74120","35","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130709,"2016D02022","74120","31","1","",,,,114.000000,,,,,,"0",,,,,,,"1","QTS",
130710,"2016D02022","74120","32","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130711,"2016D02022","74120","33","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130712,"2016D02022","74120","34","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130713,"2016D02022","74120","35","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130714,"2016D02022","74120","36","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130715,"2016D02022","74120","37","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130716,"2016D02022","74120","38","1","",,,,,,,,,,"5",,,,,,,"1","QTS",
130717,"2016D02022","74120","39","1","",,,,,,,,,,"5",,,,,,,"1","QTS",
130718,"2016D02023","74120","31","1","",,,,136.000000,,,,,,"0",,,,,,,"1","QTS",
130719,"2016D02023","74120","32","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130720,"2016D02023","74120","33","1","",,,,133.000000,,,,,,"5",,,,,,,"1","QTS",
130721,"2016D02023","74120","34","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130722,"2016D02023","74120","35","1","",,,,147.000000,,,,,,"1",,,,,,,"1","QTS",
130723,"2016D02023","74120","36","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130724,"2016D02023","74120","37","1","",,,,117.000000,,,,,,"1",,,,,,,"1","QTS",
130725,"2016D02023","74120","38","1","",,,,120.000000,,,,,,"0",,,,,,,"1","QTS",
130726,"2016D02023","74120","39","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130727,"2016D02023","74120","40","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130728,"2016D02023","74120","41","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130729,"2016D02023","74120","42","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130730,"2016D02023","74120","43","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130731,"2016D02023","74120","44","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130732,"2016D02023","74120","45","1","",,,,142.000000,,,,,,"1",,,,,,,"1","QTS",
130733,"2016D02023","74120","46","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130734,"2016D02023","74120","47","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130735,"2016D02023","74120","48","1","",,,,133.000000,,,,,,"1",,,,,,,"1","QTS",
130736,"2016D02023","74120","49","1","",,,,132.000000,,,,,,"5",,,,,,,"1","QTS",
130737,"2016D02023","74120","50","1","",,,,,,,,,,"5",,,,,,,"1","QTS",
130738,"2016D02023","74120","51","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130739,"2016D02023","74120","52","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130740,"2016D02023","74120","53","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130741,"2016D02023","74120","54","1","",,,,,,,,,,"5",,,,,,,"1","QTS",
130742,"2016D02023","74120","55","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130743,"2016D02023","74120","56","1","",,,,126.000000,,,,,,"5",,,,,,,"1","QTS",
130744,"2016D02023","74120","57","1","",,,,141.000000,,,,,,"3",,,,,,,"1","JDM",
130745,"2016D02023","74120","58","1","",,,,133.000000,,,,,,"0",,,,,,,"1","JDM",
130746,"2016D02023","74120","59","1","",,,,131.000000,,,,,,"0",,,,,,,"1","JDM",
130747,"2016D02023","74120","60","1","",,,,141.000000,,,,,,"0",,,,,,,"1","JDM",
130748,"2016D02024","74120","31","1","",,,,136.000000,,,,,,"0",,,,,,,"1","QTS",
130749,"2016D02024","74120","32","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130750,"2016D02024","74120","33","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130751,"2016D02024","74120","34","1","",,,,128.000000,,,,,,"0",,,,,,,"1","QTS",
130752,"2016D02024","74120","35","1","",,,,125.000000,,,,,,"5",,,,,,,"1","QTS",
130753,"2016D02025","74120","31","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130754,"2016D02025","74120","32","1","",,,,143.000000,,,,,,"0",,,,,,,"1","QTS",
130755,"2016D02025","74120","33","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130756,"2016D02025","74120","34","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130757,"2016D02025","74120","35","1","",,,,128.000000,,,,,,"0",,,,,,,"1","QTS",
130758,"2016D02025","74120","36","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130759,"2016D02025","74120","37","1","",,,,141.000000,,,,,,"0",,,,,,,"1","QTS",
130760,"2016D02025","74120","38","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130761,"2016D02025","74120","39","1","",,,,129.000000,,,,,,"0",,,,,,,"1","QTS",
130762,"2016D02025","74120","40","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130763,"2016D02025","74120","41","1","",,,,134.000000,,,,,,"5",,,,,,,"1","QTS",
130764,"2016D02025","74120","42","1","",,,,127.000000,,,,,,"1",,,,,,,"1","QTS",
130765,"2016D02025","74120","43","1","",,,,140.000000,,,,,,"5",,,,,,,"1","QTS",
130766,"2016D02025","74120","44","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130767,"2016D02025","74120","45","1","",,,,136.000000,,,,,,"0",,,,,,,"1","QTS",
130768,"2016D02025","74120","46","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130769,"2016D02025","74120","47","1","",,,,131.000000,,,,,,"4",,,,,,,"1","QTS",
130770,"2016D02025","74120","48","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130771,"2016D02025","74120","49","1","",,,,130.000000,,,,,,"1",,,,,,,"1","QTS",
130772,"2016D02025","74120","50","1","",,,,127.000000,,,,,,"0",,,,,,,"1","QTS",
130773,"2016D02025","74120","51","1","",,,,125.000000,,,,,,"3",,,,,,,"1","QTS",
130774,"2016D02025","74120","52","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130775,"2016D02025","74120","53","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130776,"2016D02025","74120","54","1","",,,,129.000000,,,,,,"1",,,,,,,"1","QTS",
130777,"2016D02025","74120","55","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130778,"2016D02025","74120","56","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130779,"2016D02025","74120","57","1","",,,,129.000000,,,,,,"0",,,,,,,"1","QTS",
130780,"2016D02025","74120","58","1","",,,,123.000000,,,,,,"0",,,,,,,"1","QTS",
130781,"2016D02025","74120","59","1","",,,,124.000000,,,,,,"1",,,,,,,"1","QTS",
130782,"2016D02025","74120","60","1","",,,,,,,,,,"5",,,,,,,"1","QTS",
130783,"2016D02026","74120","31","1","",,,,121.000000,,,,,,"0",,,,,,,"1","QTS",
130784,"2016D02026","74120","32","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130785,"2016D02026","74120","33","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130786,"2016D02026","74120","34","1","",,,,153.000000,,,,,,"0",,,,,,,"1","QTS",
130787,"2016D02026","74120","35","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130788,"2016D02026","74120","36","1","",,,,124.000000,,,,,,"4",,,,,,,"1","QTS",
130789,"2016D02026","74120","37","1","",,,,123.000000,,,,,,"0",,,,,,,"1","QTS",
130790,"2016D02026","74120","38","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130791,"2016D02026","74120","39","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130792,"2016D02026","74120","40","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130793,"2016D02026","74120","41","1","",,,,119.000000,,,,,,"0",,,,,,,"1","QTS",
130794,"2016D02026","74120","42","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130795,"2016D02026","74120","43","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130796,"2016D02026","74120","44","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130797,"2016D02026","74120","45","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130798,"2016D02026","74120","46","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130799,"2016D02026","74120","47","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130800,"2016D02026","74120","48","1","",,,,129.000000,,,,,,"0",,,,,,,"1","QTS",
130801,"2016D02026","74120","49","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130802,"2016D02026","74120","50","1","",,,,136.000000,,,,,,"0",,,,,,,"1","QTS",
130803,"2016D02026","74120","51","1","",,,,138.000000,,,,,,"1",,,,,,,"1","QTS",
130804,"2016D02026","74120","52","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130805,"2016D02026","74120","53","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130806,"2016D02026","74120","54","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130807,"2016D02026","74120","55","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130808,"2016D02026","74120","56","1","",,,,124.000000,,,,,,"0",,,,,,,"1","QTS",
130809,"2016D02026","74120","57","1","",,,,131.000000,,,,,,"1",,,,,,,"1","QTS",
130810,"2016D02026","74120","58","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130811,"2016D02026","74120","59","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130812,"2016D02026","74120","60","1","",,,,153.000000,,,,,,"0",,,,,,,"1","QTS",
130813,"2016D02029","74120","31","1","",,,,156.000000,,,,,,"0",,,,,,,"1","QTS",
130814,"2016D02029","74120","32","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130815,"2016D02029","74120","33","1","",,,,143.000000,,,,,,"0",,,,,,,"1","QTS",
130816,"2016D02029","74120","34","1","",,,,156.000000,,,,,,"0",,,,,,,"1","QTS",
130817,"2016D02029","74120","35","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130818,"2016D02029","74120","36","1","",,,,153.000000,,,,,,"0",,,,,,,"1","QTS",
130819,"2016D02029","74120","37","1","",,,,163.000000,,,,,,"0",,,,,,,"1","QTS",
130820,"2016D02029","74120","38","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130821,"2016D02029","74120","39","1","",,,,148.000000,,,,,,"1",,,,,,,"1","QTS",
130822,"2016D02029","74120","40","1","",,,,143.000000,,,,,,"0",,,,,,,"1","QTS",
130823,"2016D02029","74120","41","1","",,,,149.000000,,,,,,"0",,,,,,,"1","QTS",
130824,"2016D02029","74120","42","1","",,,,149.000000,,,,,,"0",,,,,,,"1","QTS",
130825,"2016D02029","74120","43","1","",,,,141.000000,,,,,,"0",,,,,,,"1","QTS",
130826,"2016D02029","74120","44","1","",,,,148.000000,,,,,,"1",,,,,,,"1","QTS",
130827,"2016D02029","74120","45","1","",,,,137.000000,,,,,,"5",,,,,,,"1","QTS",
130828,"2016D02029","74120","46","1","",,,,153.000000,,,,,,"5",,,,,,,"1","QTS",
130829,"2016D02029","74120","47","1","",,,,164.000000,,,,,,"0",,,,,,,"1","QTS",
130830,"2016D02029","74120","48","1","",,,,144.000000,,,,,,"1",,,,,,,"1","QTS",
130831,"2016D02029","74120","49","1","",,,,149.000000,,,,,,"0",,,,,,,"1","QTS",
130832,"2016D02029","74120","50","1","",,,,139.000000,,,,,,"5",,,,,,,"1","QTS",
130833,"2016D02029","74120","51","1","",,,,138.000000,,,,,,"6",,,,,,,"1","QTS",
130834,"2016D02029","74120","52","1","",,,,163.000000,,,,,,"0",,,,,,,"1","QTS",
130835,"2016D02029","74120","53","1","",,,,147.000000,,,,,,"0",,,,,,,"1","QTS",
130836,"2016D02029","74120","54","1","",,,,145.000000,,,,,,"0",,,,,,,"1","QTS",
130837,"2016D02029","74120","55","1","",,,,147.000000,,,,,,"0",,,,,,,"1","QTS",
130838,"2016D02029","74120","56","1","",,,,147.000000,,,,,,"0",,,,,,,"1","QTS",
130839,"2016D02029","74120","57","1","",,,,154.000000,,,,,,"1",,,,,,,"1","QTS",
130840,"2016D02033","74120","31","1","",,,,149.000000,,,,,,"0",,,,,,,"1","QTS",
130841,"2016D02033","74120","32","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130842,"2016D02033","74120","33","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130843,"2016D02033","74120","34","1","",,,,125.000000,,,,,,"0",,,,,,,"1","QTS",
130844,"2016D02033","74120","35","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130845,"2016D02033","74120","36","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130846,"2016D02033","74120","37","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130847,"2016D02033","74120","38","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130848,"2016D02033","74120","39","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130849,"2016D02033","74120","40","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130850,"2016D02033","74120","41","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130851,"2016D02033","74120","42","1","",,,,128.000000,,,,,,"0",,,,,,,"1","QTS",
130852,"2016D02033","74120","43","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130853,"2016D02033","74120","44","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130854,"2016D02033","74120","45","1","",,,,138.000000,,,,,,"1",,,,,,,"1","QTS",
130855,"2016D02033","74120","46","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130856,"2016D02033","74120","47","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130857,"2016D02033","74120","48","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130858,"2016D02033","74120","49","1","",,,,150.000000,,,,,,"0",,,,,,,"1","QTS",
130859,"2016D02033","74120","50","1","",,,,148.000000,,,,,,"0",,,,,,,"1","QTS",
130860,"2016D02033","74120","51","1","",,,,155.000000,,,,,,"0",,,,,,,"1","QTS",
130861,"2016D02033","74120","52","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130862,"2016D02033","74120","53","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130863,"2016D02033","74120","54","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130864,"2016D02033","74120","55","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130865,"2016D02033","74120","56","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130866,"2016D02033","74120","57","1","",,,,117.000000,,,,,,"0",,,,,,,"1","QTS",
130867,"2016D02033","74120","58","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130868,"2016D02033","74120","59","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130869,"2016D02033","74120","60","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130870,"2016D02034","74120","31","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130871,"2016D02034","74120","32","1","",,,,135.000000,,,,,,"0",,,,,,,"1","QTS",
130872,"2016D02034","74120","33","1","",,,,137.000000,,,,,,"0",,,,,,,"1","QTS",
130873,"2016D02034","74120","34","1","",,,,142.000000,,,,,,"5",,,,,,,"1","QTS",
130874,"2016D02034","74120","35","1","",,,,152.000000,,,,,,"0",,,,,,,"1","QTS",
130875,"2016D02034","74120","36","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130876,"2016D02034","74120","37","1","",,,,126.000000,,,,,,"0",,,,,,,"1","QTS",
130877,"2016D02034","74120","38","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130878,"2016D02034","74120","39","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130879,"2016D02034","74120","40","1","",,,,125.000000,,,,,,"0",,,,,,,"1","QTS",
130880,"2016D02034","74120","41","1","",,,,129.000000,,,,,,"0",,,,,,,"1","QTS",
130881,"2016D02034","74120","42","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130882,"2016D02034","74120","43","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130883,"2016D02034","74120","44","1","",,,,134.000000,,,,,,"0",,,,,,,"1","QTS",
130884,"2016D02034","74120","45","1","",,,,127.000000,,,,,,"1",,,,,,,"1","QTS",
130885,"2016D02034","74120","46","1","",,,,141.000000,,,,,,"0",,,,,,,"1","QTS",
130886,"2016D02034","74120","47","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130887,"2016D02034","74120","48","1","",,,,130.000000,,,,,,"0",,,,,,,"1","QTS",
130888,"2016D02034","74120","49","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130889,"2016D02034","74120","50","1","",,,,131.000000,,,,,,"0",,,,,,,"1","QTS",
130890,"2016D02034","74120","51","1","",,,,142.000000,,,,,,"0",,,,,,,"1","QTS",
130891,"2016D02034","74120","52","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130892,"2016D02034","74120","53","1","",,,,128.000000,,,,,,"0",,,,,,,"1","QTS",
130893,"2016D02034","74120","54","1","",,,,132.000000,,,,,,"0",,,,,,,"1","QTS",
130894,"2016D02034","74120","55","1","",,,,140.000000,,,,,,"0",,,,,,,"1","QTS",
130895,"2016D02034","74120","56","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130896,"2016D02034","74120","57","1","",,,,138.000000,,,,,,"0",,,,,,,"1","QTS",
130897,"2016D02034","74120","58","1","",,,,144.000000,,,,,,"0",,,,,,,"1","QTS",
130898,"2016D02034","74120","59","1","",,,,139.000000,,,,,,"0",,,,,,,"1","QTS",
130899,"2016D02034","74120","60","1","",,,,147.000000,,,,,,"1",,,,,,,"1","QTS",
130900,"2016D02036","74120","31","1","",,,,133.000000,,,,,,"0",,,,,,,"1","QTS",
130901,"2016D02036","74120","32","1","",,,,152.000000,,,,,,"0",,,,,,,"1","QTS",
130902,"2016D02036","74120","33","1","",,,,154.000000,,,,,,"0",,,,,,,"1","QTS",
130903,"2016D02036","74120","34","1","",,,,141.000000,,,,,,"4",,,,,,,"1","QTS",
130904,"2016D02036","74120","35","1","",,,,154.000000,,,,,,"1",,,,,,,"1","QTS",
130905,"2016D02036","74120","36","1","",,,,154.000000,,,,,,"0",,,,,,,"1","QTS",
130906,"2016D02036","74120","37","1","",,,,152.000000,,,,,,"0",,,,,,,"1","QTS",
130907,"2016D02036","74120","38","1","",,,,153.000000,,,,,,"5",,,,,,,"1","QTS",
130908,"2016D02036","74120","39","1","",,,,144.000000,,,,,,"0",,,,,,,"1","QTS",
130909,"2016D02036","74120","40","1","",,,,144.000000,,,,,,"0",,,,,,,"1","QTS",
